formula_id,variant_id,stock_code,sell_rule,holding_days,signal_count,win_rate,avg_ret,avg_dd,calmar,delay_buy_rate,delay_sell_rate,score,params
activity_breakout,strict_capped,000001,fixed_10,10,10,0.400000,-0.001130,-0.003170,-0.226000,0.000000,0.000000,29.604681,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,default,000001,fixed_5,5,4,0.000000,-0.012750,0.000000,-2.550000,0.000000,0.000000,-6.171291,{}
gs_raw_buy,wide_band_cooldown,000001,formula_exit_or_20,20,37,0.297297,0.011441,-0.005773,1.981742,0.000000,0.000000,44.547897,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,strict_two_month_box,000001,fixed_5,5,3,1.000000,0.018033,-0.004367,3.606667,0.000000,0.000000,68.207718,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,strict_capped,000002,formula_exit_or_5,5,30,0.400000,0.011787,-0.028160,0.418561,0.033333,0.000000,39.652803,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_raw_buy,fast_x3_cooldown,000002,formula_exit_or_15,15,40,0.300000,0.014908,-0.027823,0.535807,0.000000,0.000000,39.132787,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
ma_base_breakout,strict_120_180,000002,fixed_15,15,1,1.000000,0.001600,-0.069900,0.022890,0.000000,0.000000,36.493308,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
volume_base_breakout,long_quiet_box,000002,fixed_5,5,1,1.000000,0.006100,-0.034900,0.174785,0.000000,0.000000,39.502784,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,default,000004,formula_exit_or_10,10,120,0.408333,0.004262,-0.057484,0.074151,0.050000,0.016667,34.085338,{}
gs_pullback_confirm,default,000004,fixed_15,15,14,0.571429,0.154986,-0.114857,1.349378,0.285714,0.000000,66.032605,{}
gs_raw_buy,medium_x3_cooldown,000004,fixed_15,15,36,0.472222,0.009225,-0.108833,0.084763,0.055556,0.000000,38.647424,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
ma_base_breakout,early_60_120,000004,fixed_10,10,1,1.000000,0.211500,-0.023200,9.116379,0.000000,0.000000,80.578859,"{""below_days_min"": 30, ""breakout_recent_days"": 5, ""long_ma"": 120, ""ma5_rising_min"": 5, ""mid_ma"": 60, ""short_ma"": 3}"
volume_base_breakout,long_quiet_box,000004,fixed_5,5,2,1.000000,0.090500,-0.020950,4.319809,0.000000,0.000000,83.842282,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,default,000006,fixed_60,60,93,0.440860,0.064918,-0.160811,0.403694,0.043011,0.000000,59.814167,{}
gs_pullback_confirm,loose,000006,fixed_10,10,8,0.500000,-0.020813,-0.126812,-0.164120,0.000000,0.000000,21.457713,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,000006,fixed_60,60,31,0.580645,0.185800,-0.130413,1.424706,0.000000,0.000000,69.542883,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
ma_base_breakout,default,000006,formula_exit_or_5,5,1,1.000000,0.001000,-0.019900,0.050251,0.000000,0.000000,36.330115,{}
volume_base_breakout,case_301511_broad,000006,fixed_60,60,14,0.785714,0.639571,-0.102986,6.210293,0.071429,0.000000,87.857143,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,default,000007,fixed_60,60,84,0.726190,0.126925,-0.112049,1.132765,0.023810,0.000000,72.211445,{}
gs_pullback_confirm,default,000007,fixed_60,60,4,1.000000,0.224100,-0.054925,4.080109,0.000000,0.000000,87.953709,{}
gs_raw_buy,fast_x3_cooldown,000007,fixed_60,60,49,0.591837,0.051931,-0.137053,0.378909,0.000000,0.020408,64.445564,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,strict_two_month_box,000007,formula_exit_or_60,60,2,0.500000,0.193400,-0.053300,3.628518,0.000000,0.000000,66.984871,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,default,000008,fixed_20,20,58,0.362069,-0.004867,-0.093179,-0.052235,0.051724,0.000000,27.650031,{}
gs_raw_buy,medium_x3_cooldown,000008,fixed_60,60,45,0.444444,0.002618,-0.097302,0.026904,0.000000,0.000000,34.776740,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
ma_base_breakout,strict_120_180,000008,fixed_60,60,1,1.000000,0.277300,-0.120400,2.303156,0.000000,0.000000,72.094640,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
volume_base_breakout,default_broad,000008,fixed_60,60,42,0.500000,0.015076,-0.091843,0.164152,0.023810,0.000000,43.120760,{}
activity_breakout,default,000009,formula_exit_or_10,10,56,0.500000,0.017218,-0.035936,0.479129,0.017857,0.000000,45.826004,{}
gs_pullback_confirm,strict,000009,fixed_5,5,5,1.000000,0.119280,-0.026560,4.490964,0.200000,0.000000,87.421141,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
gs_raw_buy,wide_band_cooldown,000009,formula_exit_or_30,30,37,0.432432,0.021211,-0.027332,0.776031,0.027027,0.000000,47.188262,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
ma_base_breakout,default,000009,fixed_20,20,3,0.666667,0.013400,-0.029867,0.448661,0.000000,0.000000,40.101021,{}
volume_base_breakout,strict_two_month_box,000009,fixed_15,15,1,1.000000,0.199700,-0.018600,10.736559,0.000000,0.000000,80.578859,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,strict_capped,000010,fixed_60,60,49,0.489796,0.031753,-0.187937,0.168956,0.020408,0.000000,51.211107,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,000010,fixed_15,15,22,0.409091,0.004668,-0.107418,0.043458,0.045455,0.000000,34.369563,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,wide_band_cooldown,000010,fixed_60,60,39,0.538462,0.030444,-0.185238,0.164348,0.076923,0.000000,51.428151,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,strict_two_month_box,000010,fixed_15,15,1,1.000000,0.118800,-0.022800,5.210526,0.000000,0.000000,80.578859,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,classic_capped,000011,fixed_5,5,37,0.594595,0.004222,-0.037722,0.111915,0.054054,0.000000,39.967684,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,loose,000011,fixed_60,60,8,1.000000,0.136075,-0.050225,2.709308,0.000000,0.000000,86.231105,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,fast_x3_cooldown,000011,formula_exit_or_30,30,50,0.380000,0.012882,-0.030900,0.416893,0.020000,0.000000,39.725466,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
ma_base_breakout,early_60_120,000011,fixed_60,60,1,1.000000,0.237300,-0.078800,3.011421,0.000000,0.000000,75.635966,"{""below_days_min"": 30, ""breakout_recent_days"": 5, ""long_ma"": 120, ""ma5_rising_min"": 5, ""mid_ma"": 60, ""short_ma"": 3}"
volume_base_breakout,case_301511_broad,000011,formula_exit_or_5,5,34,0.500000,0.003924,-0.033938,0.115608,0.029412,0.000000,37.245687,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,classic_capped,000012,fixed_10,10,15,0.533333,0.012220,-0.045633,0.267787,0.000000,0.000000,43.448934,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,000012,fixed_30,30,4,1.000000,0.016625,-0.063525,0.261708,0.000000,0.000000,52.574749,{}
gs_raw_buy,medium_x3_cooldown,000012,fixed_20,20,37,0.486486,0.001324,-0.044968,0.029451,0.000000,0.000000,35.404010,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
ma_base_breakout,default,000012,fixed_15,15,1,0.000000,-0.004300,-0.085700,-0.050175,0.000000,0.000000,3.177984,{}
volume_base_breakout,case_301511_cooldown,000012,formula_exit_or_5,5,17,0.647059,0.009212,-0.011135,0.827258,0.000000,0.000000,48.153939,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,classic_capped,000014,fixed_30,30,66,0.515152,0.019197,-0.118905,0.161449,0.000000,0.000000,45.860273,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,000014,fixed_30,30,7,0.714286,0.358786,-0.101314,3.541314,0.142857,0.000000,79.443148,{}
gs_raw_buy,fast_x3_cooldown,000014,fixed_30,30,48,0.604167,0.057242,-0.096294,0.594448,0.020833,0.000000,65.888909,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
ma_base_breakout,strict_120_180,000014,fixed_30,30,1,1.000000,0.066600,-0.138800,0.479827,0.000000,0.000000,62.977994,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
volume_base_breakout,case_301511_broad,000014,formula_exit_or_10,10,22,0.545455,0.058836,-0.042245,1.392726,0.090909,0.045455,66.963632,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,default,000016,fixed_60,60,66,0.515152,0.171098,-0.159800,1.070704,0.000000,0.000000,65.808065,{}
gs_raw_buy,fast_x3_cooldown,000016,formula_exit_or_5,5,48,0.458333,0.012954,-0.035838,0.361470,0.000000,0.000000,42.034431,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,strict_two_month_box,000016,fixed_10,10,1,1.000000,0.091400,-0.014700,6.217687,0.000000,0.000000,80.578859,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,classic_capped,000017,formula_exit_or_10,10,50,0.380000,0.016612,-0.048384,0.343337,0.020000,0.040000,40.822683,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,000017,fixed_60,60,7,0.857143,0.055214,-0.056500,0.977244,0.000000,0.000000,72.337082,{}
gs_raw_buy,wide_band_cooldown,000017,fixed_30,30,49,0.510204,0.058508,-0.112333,0.520847,0.061224,0.000000,62.298114,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,default_broad,000017,formula_exit_or_5,5,33,0.333333,0.009664,-0.044282,0.218230,0.030303,0.030303,35.316909,{}
activity_breakout,strict_capped,000019,fixed_20,20,23,0.434783,0.005048,-0.070239,0.071866,0.000000,0.000000,35.926723,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,default,000019,fixed_30,30,1,1.000000,0.112300,-0.044400,2.529279,0.000000,0.000000,73.225255,{}
gs_raw_buy,fast_x3_cooldown,000019,fixed_60,60,48,0.500000,0.009383,-0.076115,0.123279,0.020833,0.000000,40.099729,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,default_broad,000019,fixed_10,10,38,0.500000,-0.002016,-0.038963,-0.051736,0.000000,0.000000,33.733426,{}
activity_breakout,strict_capped,000020,fixed_60,60,32,0.562500,0.034797,-0.140519,0.247632,0.062500,0.000000,54.886595,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,default,000020,fixed_60,60,7,0.285714,0.012243,-0.173471,0.070576,0.000000,0.000000,31.782312,{}
gs_raw_buy,default,000020,fixed_30,30,51,0.529412,0.025749,-0.106047,0.242807,0.039216,0.000000,49.578743,{}
volume_base_breakout,case_301511_cooldown,000020,fixed_60,60,20,0.750000,0.052995,-0.125490,0.422305,0.050000,0.000000,69.111523,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""signal_cooldown_days"": 10, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,classic_capped,000021,fixed_20,20,48,0.520833,0.043546,-0.086433,0.503808,0.041667,0.000000,59.500292,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,000021,fixed_60,60,5,0.800000,0.135400,-0.166060,0.815368,0.000000,0.200000,65.497981,{}
gs_raw_buy,wide_band_cooldown,000021,fixed_60,60,36,0.611111,0.108450,-0.119708,0.905952,0.000000,0.000000,67.863093,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
volume_base_breakout,case_301511_broad,000021,fixed_60,60,13,0.846154,0.380185,-0.055385,6.864444,0.000000,0.000000,90.384615,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,strict_capped,000025,fixed_10,10,31,0.483871,0.017074,-0.069913,0.244221,0.032258,0.000000,43.951750,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_raw_buy,medium_x3_cooldown,000025,fixed_20,20,37,0.432432,0.011608,-0.086924,0.133543,0.027027,0.000000,39.174470,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
ma_base_breakout,strict_120_180,000025,fixed_5,5,1,1.000000,0.009800,-0.007700,1.272727,0.000000,0.000000,46.842495,"{""below_days_min"": 60, ""long_ma"": 180, ""ma5_rising_min"": 10, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 8}"
volume_base_breakout,default_broad,000025,fixed_60,60,32,0.343750,-0.014694,-0.150950,-0.097342,0.031250,0.031250,21.853916,{}
activity_breakout,strict_capped,000026,fixed_60,60,24,0.416667,0.057404,-0.125017,0.459172,0.000000,0.000000,59.795861,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,000026,formula_exit_or_60,60,11,0.909091,0.023855,-0.096209,0.247945,0.000000,0.000000,60.439724,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,wide_band_cooldown,000026,formula_exit_or_15,15,33,0.424242,0.026564,-0.019118,1.389444,0.090909,0.000000,52.047218,"{""down_adjust"": 0.97, ""iterations"": 8, ""signal_cooldown_days"": 12, ""up_adjust"": 1.03}"
ma_base_breakout,early_60_120,000026,fixed_5,5,2,1.000000,0.078650,-0.017950,4.381616,0.000000,0.000000,83.842282,"{""below_days_min"": 30, ""breakout_recent_days"": 5, ""long_ma"": 120, ""ma5_rising_min"": 5, ""mid_ma"": 60, ""short_ma"": 3}"
volume_base_breakout,case_301511_broad,000026,formula_exit_or_15,15,17,0.705882,0.058135,-0.028447,2.043631,0.058824,0.000000,75.806391,"{""amount_spike_ratio"": 2.2, ""base_ceiling"": 1.45, ""base_floor"": 0.78, ""base_max_days"": 75, ""base_min_days"": 25, ""base_range_max"": 0.4, ""breakout_max_extension"": 1.1, ""breakout_near_high"": 0.92, ""dry_ratio"": 0.5, ""spike_lookback"": 90, ""spike_ratio"": 2.2, ""warm_ret_max"": 0.28, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.8}"
activity_breakout,strict_capped,000027,fixed_30,30,12,0.500000,-0.004850,-0.064625,-0.075048,0.000000,0.000000,32.199758,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,loose,000027,formula_exit_or_30,30,17,0.647059,0.018118,-0.011071,1.636557,0.000000,0.000000,56.653373,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,fast_x3_cooldown,000027,formula_exit_or_5,5,56,0.464286,0.006254,-0.011393,0.548903,0.000000,0.000000,39.799871,"{""ema_fallback_span"": 3, ""iterations"": 8, ""signal_cooldown_days"": 8, ""x3_ma_windows"": [3, 5, 10, 20]}"
volume_base_breakout,strict_two_month_box,000027,fixed_60,60,2,1.000000,0.051250,-0.021850,2.345538,0.000000,0.000000,75.569971,"{""amount_spike_ratio"": 3.0, ""base_ceiling"": 1.25, ""base_floor"": 0.85, ""base_max_days"": 90, ""base_min_days"": 35, ""base_range_max"": 0.3, ""breakout_max_extension"": 1.06, ""breakout_near_high"": 0.97, ""dry_ratio"": 0.4, ""signal_cooldown_days"": 15, ""spike_lookback"": 90, ""spike_ratio"": 3.0, ""warm_ret_max"": 0.2, ""warm_ret_min"": 0.01, ""warm_vol_ratio"": 1.0}"
activity_breakout,classic_capped,000028,fixed_20,20,24,0.458333,0.028962,-0.043721,0.662442,0.000000,0.000000,51.543458,"{""big_bull_line"": 6.0, ""max_close_ret"": 12.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 8, ""strong_line"": 3.0, ""x15_multiplier"": 1.2}"
gs_pullback_confirm,default,000028,fixed_60,60,3,1.000000,0.331700,-0.039333,8.433051,0.000000,0.000000,86.157718,{}
gs_raw_buy,default,000028,fixed_30,30,47,0.553191,0.019051,-0.048068,0.396335,0.000000,0.000000,48.102952,{}
volume_base_breakout,long_quiet_box,000028,fixed_60,60,12,0.666667,0.104117,-0.068492,1.520136,0.000000,0.000000,72.600681,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,strict_capped,000029,fixed_60,60,38,0.552632,0.082047,-0.131829,0.622377,0.026316,0.000000,64.427677,"{""big_bull_line"": 8.0, ""max_close_ret"": 10.0, ""min_close_ret"": 0.0, ""signal_cooldown_days"": 10, ""strong_line"": 4.0, ""x15_multiplier"": 1.5}"
gs_pullback_confirm,strict,000029,fixed_5,5,1,1.000000,0.016000,-0.011600,1.379310,0.000000,0.000000,50.475411,"{""ma_pull_high"": 0.98, ""ma_pull_low"": 0.85, ""maxlen_max"": 15, ""maxrun_max"": 6, ""rate_min"": 50, ""sellpct_max"": 50}"
gs_raw_buy,medium_x3_cooldown,000029,fixed_60,60,35,0.542857,0.107406,-0.122940,0.873643,0.028571,0.000000,65.368217,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
volume_base_breakout,long_quiet_box,000029,formula_exit_or_30,30,7,0.571429,0.127400,-0.041243,3.089020,0.000000,0.000000,74.324533,"{""amount_spike_ratio"": 2.5, ""base_ceiling"": 1.3, ""base_floor"": 0.82, ""base_max_days"": 110, ""base_min_days"": 45, ""base_range_max"": 0.32, ""breakout_near_high"": 0.95, ""dry_ratio"": 0.45, ""signal_cooldown_days"": 15, ""spike_lookback"": 120, ""spike_ratio"": 2.5, ""warm_ret_max"": 0.22, ""warm_ret_min"": 0.0, ""warm_vol_ratio"": 0.9}"
activity_breakout,default,000030,fixed_20,20,34,0.529412,0.026682,-0.051376,0.519350,0.000000,0.000000,51.820278,{}
gs_pullback_confirm,loose,000030,fixed_5,5,4,0.500000,-0.002375,-0.006675,-0.355805,0.000000,0.000000,24.987183,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.7, ""maxrun_max"": 10, ""rate_min"": 30, ""sellpct_max"": 70}"
gs_raw_buy,medium_x3_cooldown,000030,fixed_15,15,34,0.529412,0.009912,-0.044197,0.224263,0.000000,0.000000,41.959550,"{""ema_fallback_span"": 5, ""iterations"": 10, ""signal_cooldown_days"": 10, ""x3_ma_windows"": [5, 10, 20, 30]}"
