profile_id,profile_name,code,name,industry,holding_days,total_n,recent_n,first_buy_date,last_buy_date,all_avg_ret,all_win_rate,all_avg_dd,all_calmar,prior_avg_ret,prior_win_rate,prior_avg_dd,prior_calmar,recent_avg_ret,recent_win_rate,recent_avg_dd,recent_calmar,ret_delta,win_delta,dd_delta,calmar_delta,ret_slope,dd_slope,trimmed_recent_avg_ret,trimmed_recent_win_rate,outlier_share,robust_after_drop_best,effectiveness_score,effectiveness_label,recent_rets,recent_dds
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",300969,恒帅股份,汽车,5,8,3,2022-03-18,2024-09-24,0.1514032902001707,0.625,-0.04786346629291879,3.1632328773181695,0.03916791749476659,0.4,-0.05233415614065694,0.7484197775062267,0.3384622447091776,1.0,-0.04041231654668854,8.375225021266736,0.29929432721441096,0.6,0.011921839593968399,7.62680524376051,0.07457255461774731,0.001966631207038429,0.13550085369478237,1.0,0.7331049360001517,True,76.0,增强中,"[0.1283, 0.1427, 0.7444]","[-0.0274, -0.0475, -0.0463]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",603236,移远通信,通信,5,7,3,2022-07-20,2026-04-01,0.007974202376719966,0.5714285714285714,-0.03956035461551947,0.20157054844982855,-0.025112105531131385,0.25,-0.04641724252332188,-0.5410081290053811,0.05208927958718843,1.0,-0.03041783740511624,1.712458347825447,0.07720138511831981,0.75,0.015999405118205644,2.253466476830828,0.013789638623180044,0.001105083397506458,0.020585739509262357,1.0,0.7365326138454856,True,73.7,增强中,"[0.0259, 0.1151, 0.0153]","[-0.0223, -0.031, -0.0379]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688202,美迪西,医药生物,5,8,3,2022-06-27,2025-12-11,0.027700046901444304,0.75,-0.060633440409386535,0.4568443867677368,0.017609911832586693,0.6,-0.08242345045153951,0.21365171848684447,0.04451693868287365,1.0,-0.024316757005798273,1.8307103481051645,0.02690702685028696,0.4,0.058106693445741237,1.61705862961832,0.0036686448793342994,0.014499117253200553,0.0344494707634077,1.0,0.4840994344674628,True,73.7,增强中,"[0.0645, 0.0647, 0.0044]","[-0.015, -0.0417, -0.0163]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",300820,英杰电气,电力设备,5,6,3,2022-06-15,2024-02-20,0.054846874789692336,0.8333333333333334,-0.037078937054018234,1.479192208498021,0.02561769005752713,0.6666666666666666,-0.036219631343159524,0.7072874324648617,0.08407605952185754,1.0,-0.037938242764876944,2.216129514561881,0.058458369464330404,0.33333333333333337,-0.0017186114217174198,1.5088420820970194,0.018121923312275738,-0.0030997097386250587,0.06626106278887797,1.0,0.4745942886658727,True,73.1,增强中,"[0.0241, 0.1197, 0.1085]","[-0.015, -0.0625, -0.0364]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688766,普冉股份,电子,5,8,3,2022-06-08,2025-06-18,0.12181402525122084,0.75,-0.05179564322423903,2.3518199151201005,0.09411767120983419,0.6,-0.06824501800923435,1.3791141676759315,0.16797461532019864,1.0,-0.024380018582580158,6.889847714891354,0.07385694411036445,0.4,0.0438649994266542,5.510733547215422,0.023675847982957365,0.010999836706172111,0.01614929705685933,1.0,0.9359058032823391,False,72.1,改善观察,"[0.4716, 0.0131, 0.0192]","[-0.001, -0.0344, -0.0377]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",603533,掌阅科技,传媒,5,6,3,2023-08-08,2026-04-09,-0.039893345671093684,0.5,-0.07947129547028702,-0.5019843383075231,-0.06443941419360506,0.3333333333333333,-0.10557903446677225,-0.6103429011172231,-0.01534727714858232,0.6666666666666666,-0.05336355647380176,-0.28759846911846837,0.04909213704502274,0.3333333333333333,0.05221547799297049,0.32274443199875474,0.0023027372389887173,0.0046996613834650435,-0.038172430874388645,0.5,0.5131147540983602,True,67.1,改善观察,"[0.0303, -0.1051, 0.0288]","[-0.0236, -0.1077, -0.0288]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",002865,钧达股份,电力设备,5,8,3,2023-05-05,2026-04-13,0.01954000681325284,0.5,-0.03869401258279317,0.5049878652787249,0.0028774623146587677,0.4,-0.038656966558934996,0.07443580215410575,0.047310914310909634,0.6666666666666666,-0.03875575595589012,1.2207454904184187,0.044433451996250865,0.2666666666666666,-9.878939695512345e-05,1.146309688264313,0.015339376991279343,0.0016138605916781136,0.031099261831812906,0.5,0.5328117074237535,True,65.0,改善观察,"[-0.0077, 0.0797, 0.0699]","[-0.0408, -0.0291, -0.0464]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688031,星环科技,计算机,5,7,3,2023-08-08,2025-06-06,-0.07740504684393146,0.14285714285714285,-0.09841627145534938,-0.7865065979363937,-0.11247090403575333,0.0,-0.12503465449807533,-0.899517853568225,-0.03065057058816895,0.3333333333333333,-0.06292509406504816,-0.4870961425418648,0.08182033344758438,0.3333333333333333,0.062109560433027164,0.4124217110263602,0.01655794085003047,0.014003829083130978,-0.05775315780944822,0.0,1.0,False,62.8,改善观察,"[-0.0309, 0.0236, -0.0846]","[-0.0496, -0.0535, -0.0857]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",603383,顶点软件,计算机,5,6,3,2022-03-11,2024-07-19,0.004376975653150118,0.5,-0.09342154697597861,0.04685188583181528,-0.03770320245131969,0.3333333333333333,-0.0958152047098204,-0.3934991587765754,0.04645715375761993,0.6666666666666666,-0.09102788924213684,0.51036175994417,0.08416035620893962,0.3333333333333333,0.004787315467683559,0.9038609187207454,0.006525007947730432,-0.00046151758103486995,-0.006046251345551982,0.5,0.8152476195099615,True,59.3,改善观察,"[0.1515, 0.0343, -0.0464]","[-0.0991, -0.0989, -0.0751]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688083,中望软件,计算机,5,9,3,2022-03-17,2026-04-08,0.007069542448279096,0.4444444444444444,-0.06511412418727201,0.10857156625414603,-0.0029528981158825334,0.3333333333333333,-0.0740553696500659,-0.03987419318593471,0.02711442357660235,0.6666666666666666,-0.047231633261684246,0.5740733848092102,0.030067321692484883,0.3333333333333333,0.026823736388381654,0.6139475779951449,0.005918578583358707,0.009601855114552887,0.0015895943443932706,0.5,0.6237770095791118,True,59.0,改善观察,"[0.0782, -0.044, 0.0471]","[-0.0101, -0.0656, -0.066]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",603843,*ST正平,未知,5,6,3,2022-05-11,2026-02-05,0.010319802784275495,0.3333333333333333,-0.06143293853289539,0.1679848470661967,-0.02551171598941836,0.0,-0.06513983419123305,-0.39164539342428806,0.04615132155796935,0.6666666666666666,-0.05772604287455774,0.7994887447639366,0.07166303754738772,0.6666666666666666,0.007413791316675314,1.1911341381882248,0.0034023200612565765,-0.005774953300424676,-0.018528119703862242,0.5,0.8187578398893567,True,58.7,改善观察,"[0.1755, 0.0389, -0.0759]","[0.0, -0.0676, -0.1056]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688033,天宜新材,机械设备,5,7,3,2022-04-11,2026-05-06,0.051935974701438334,0.7142857142857143,-0.07992610410549826,0.6497999030815461,0.013050995119814265,0.75,-0.11429251810644248,0.11418940921101818,0.10378261414360375,0.6666666666666666,-0.03410421877090598,3.043101935298979,0.09073161902378948,-0.08333333333333337,0.0801882993355365,2.928912526087961,0.03692418154800012,0.023994709292873836,0.003698243122240378,0.5,0.8530486372963864,False,58.0,改善观察,"[0.0524, -0.045, 0.304]","[-0.0232, -0.0791, 0.0]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",301052,果麦文化,传媒,5,6,3,2022-06-17,2024-06-27,-0.014689594216828986,0.16666666666666666,-0.05851980088756941,-0.2510192104899882,-0.05284559216795034,0.0,-0.06583177996322505,-0.8027367966880273,0.02346640373429236,0.3333333333333333,-0.051207821811913766,0.45825818993989664,0.07631199590224269,0.3333333333333333,0.014623958151311282,1.260994986627924,0.003305313169791756,4.912358345850884e-05,-0.05634540656401146,0.0,1.0,False,52.4,稳定/不明显,"[0.1831, -0.0534, -0.0593]","[-0.0362, -0.0548, -0.0626]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688283,坤恒顺维,通信,5,6,3,2023-06-09,2026-04-09,0.07694824789204618,0.6666666666666666,-0.049469616352229295,1.5554648199445475,0.003661887429775898,0.6666666666666666,-0.05827257849189934,0.06284066235862464,0.15023460835431648,0.6666666666666666,-0.040666654212559265,3.694294779429355,0.1465727209245406,0.0,0.017605924279340074,3.63145411707073,0.03412393400929711,0.0036184804346239448,0.014580999464224805,0.5,0.8891545806029492,False,50.7,稳定/不明显,"[-0.0234, 0.4215, 0.0526]","[-0.0859, -0.0131, -0.023]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",000980,众泰汽车,汽车,5,7,3,2022-04-26,2025-02-07,-0.009464959024855021,0.2857142857142857,-0.073417934526709,-0.12891889544252605,-0.046137579384691006,0.25,-0.07887915254003298,-0.5849147448849064,0.03943186812159296,0.3333333333333333,-0.0661363105089437,0.596221165319776,0.08556944750628397,0.08333333333333331,0.012742842031089288,1.1811359102046823,0.017791671015558567,0.008527327139228389,-0.05673202614379083,0.0,1.0,False,47.1,稳定/不明显,"[0.2318, -0.1046, -0.0089]","[-0.03, -0.1373, -0.0311]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",002129,TCL中环,电力设备,5,6,3,2023-07-11,2025-01-15,0.006580061072238505,0.5,-0.02672140593095729,0.24624681385553038,-0.0022670235707772358,0.3333333333333333,-0.025565929883605083,-0.08867362075615456,0.015427145715254243,0.6666666666666666,-0.027876881978309495,0.5534028420846288,0.01769416928603148,0.3333333333333333,-0.0023109520947044125,0.6420764628407833,0.001990021585558286,-0.0008600684519504332,-0.00028632292644932555,0.5,0.5826815642458107,True,46.7,稳定/不明显,"[0.0469, 0.0336, -0.0341]","[-0.0321, -0.0105, -0.041]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",688152,麒麟信安,计算机,5,6,3,2023-07-05,2025-01-15,-0.029989096193968817,0.5,-0.07313532420665701,-0.41004940525359856,-0.05184895756717616,0.3333333333333333,-0.09025653733340967,-0.5744620733193536,-0.008129234820761468,0.6666666666666666,-0.05601411107990436,-0.1451283375570324,0.043719722746414696,0.3333333333333333,0.03424242625350531,0.42933373576232126,0.01275720894932093,0.009742807189153341,-0.05270311149040146,0.5,0.933590205150329,False,44.1,稳定/不明显,"[0.081, -0.1112, 0.0058]","[-0.0201, -0.1211, -0.0268]"
tdx_12_26_9,"通达信参数 · EMA(12,26,9)",300474,景嘉微,国防军工,5,6,3,2022-05-05,2024-02-19,0.03058947160145334,0.8333333333333334,-0.04403067602057748,0.6947309095857971,0.023002473710547727,0.6666666666666666,-0.039832250654612315,0.5774836553927989,0.03817646949235894,1.0,-0.048229101386542655,0.7915650176930583,0.015173995781811216,0.33333333333333337,-0.00839685073193034,0.21408136230025943,0.0018531324332375216,-0.0006294201901702853,0.027017038789898536,1.0,0.5282078350154752,True,40.7,稳定/不明显,"[0.0355, 0.0605, 0.0185]","[-0.066, -0.0302, -0.0486]"
